email_id,sender_email,subject,has_link,has_attachment,urgency_score,spelling_errors,email_length_words,is_phishing,sender_email_clean,subject_clean,sender_domain,subject_word_count
1356,tiffany50@bankverify.net,Bank Account Locked,0,1,8,6,104,1,tiffany50 bankverify net,bank account locked,bankverify.net,3
1357,qsmith@outlook.com,Your Password Will Expire,1,1,8,8,86,1,qsmith outlook com,your password will expire,outlook.com,4
1358,stevensjulie@bankverify.net,Meeting Reminder,0,1,4,0,265,0,stevensjulie bankverify net,meeting reminder,bankverify.net,2
1359,jasonjensen@paypal-alert.com,Urgent Account Verification,0,1,8,5,101,1,jasonjensen paypal alert com,urgent account verification,paypal-alert.com,3
1360,johnwilson@gmail.com,Project Update,1,0,5,1,101,0,johnwilson gmail com,project update,gmail.com,2
1361,curtis86@company-secure.com,Interview Schedule,1,0,5,0,124,0,curtis86 company secure com,interview schedule,company-secure.com,2
1362,sarah54@company-secure.com,Claim Your Reward Now,1,0,8,4,25,1,sarah54 company secure com,claim your reward now,company-secure.com,4
1363,brittanypugh@bankverify.net,Interview Schedule,1,1,5,1,84,0,brittanypugh bankverify net,interview schedule,bankverify.net,2
1364,denisespears@bankverify.net,Bank Account Locked,0,1,10,10,95,1,denisespears bankverify net,bank account locked,bankverify.net,3
1365,williamdouglas@company-secure.com,Your Password Will Expire,1,0,10,4,36,1,williamdouglas company secure com,your password will expire,company-secure.com,4
1366,kbrown@bankverify.net,Bank Account Locked,1,1,10,5,53,1,kbrown bankverify net,bank account locked,bankverify.net,3
1367,zstewart@company-secure.com,Meeting Reminder,1,0,1,0,289,0,zstewart company secure com,meeting reminder,company-secure.com,2
1368,daniel67@paypal-alert.com,Urgent Account Verification,1,1,7,10,55,1,daniel67 paypal alert com,urgent account verification,paypal-alert.com,3
1369,martinezcalvin@gmail.com,Invoice Attached,1,1,5,0,87,0,martinezcalvin gmail com,invoice attached,gmail.com,2
1370,timothybaker@outlook.com,Meeting Reminder,1,0,2,2,146,0,timothybaker outlook com,meeting reminder,outlook.com,2
1371,jeannerivera@outlook.com,Urgent Account Verification,0,1,10,10,25,1,jeannerivera outlook com,urgent account verification,outlook.com,3
1372,michaelbray@paypal-alert.com,Meeting Reminder,0,1,5,0,88,0,michaelbray paypal alert com,meeting reminder,paypal-alert.com,2
1373,wongtyler@bankverify.net,Your Password Will Expire,1,0,9,4,84,1,wongtyler bankverify net,your password will expire,bankverify.net,4
1374,brownlisa@company-secure.com,Suspicious Login Attempt,0,1,10,9,64,1,brownlisa company secure com,suspicious login attempt,company-secure.com,3
1375,richardherrera@bankverify.net,Invoice Attached,0,0,3,1,205,0,richardherrera bankverify net,invoice attached,bankverify.net,2
1376,tortiz@outlook.com,Interview Schedule,1,0,1,1,278,0,tortiz outlook com,interview schedule,outlook.com,2
1377,bjackson@bankverify.net,Bank Account Locked,1,0,7,7,77,1,bjackson bankverify net,bank account locked,bankverify.net,3
1378,amandamoreno@bankverify.net,Meeting Reminder,1,1,1,2,102,0,amandamoreno bankverify net,meeting reminder,bankverify.net,2
1379,hayesharry@company-secure.com,Interview Schedule,1,0,2,1,167,0,hayesharry company secure com,interview schedule,company-secure.com,2
1380,austinbrown@gmail.com,Weekly Newsletter,0,0,5,1,104,0,austinbrown gmail com,weekly newsletter,gmail.com,2
1381,mmoody@outlook.com,Bank Account Locked,0,1,10,5,82,1,mmoody outlook com,bank account locked,outlook.com,3
1382,halljerry@gmail.com,Interview Schedule,1,0,2,0,106,0,halljerry gmail com,interview schedule,gmail.com,2
1383,stephenthompson@outlook.com,Project Update,1,1,4,1,192,0,stephenthompson outlook com,project update,outlook.com,2
1384,christopherhines@paypal-alert.com,Bank Account Locked,0,0,10,3,81,1,christopherhines paypal alert com,bank account locked,paypal-alert.com,3
1385,daniel27@gmail.com,Claim Your Reward Now,0,0,10,4,83,1,daniel27 gmail com,claim your reward now,gmail.com,4
1386,brian50@paypal-alert.com,Claim Your Reward Now,0,0,7,5,49,1,brian50 paypal alert com,claim your reward now,paypal-alert.com,4
1387,lewistamara@paypal-alert.com,Meeting Reminder,0,0,4,2,108,0,lewistamara paypal alert com,meeting reminder,paypal-alert.com,2
1388,toddwest@outlook.com,Your Password Will Expire,0,1,10,3,36,1,toddwest outlook com,your password will expire,outlook.com,4
1389,torresholly@company-secure.com,Weekly Newsletter,0,1,1,1,214,0,torresholly company secure com,weekly newsletter,company-secure.com,2
1390,kathleensellers@company-secure.com,Weekly Newsletter,1,0,3,2,238,0,kathleensellers company secure com,weekly newsletter,company-secure.com,2
1391,sroberts@paypal-alert.com,Interview Schedule,0,0,4,0,160,0,sroberts paypal alert com,interview schedule,paypal-alert.com,2
1392,ambercervantes@gmail.com,Suspicious Login Attempt,1,1,9,7,114,1,ambercervantes gmail com,suspicious login attempt,gmail.com,3
1393,andersonnicholas@outlook.com,Your Password Will Expire,0,1,8,10,120,1,andersonnicholas outlook com,your password will expire,outlook.com,4
1394,danielwilliams@paypal-alert.com,Meeting Reminder,1,0,1,2,265,0,danielwilliams paypal alert com,meeting reminder,paypal-alert.com,2
1395,vprice@bankverify.net,Bank Account Locked,1,0,7,4,116,1,vprice bankverify net,bank account locked,bankverify.net,3
1396,anthonyparker@gmail.com,Claim Your Reward Now,0,1,8,5,92,1,anthonyparker gmail com,claim your reward now,gmail.com,4
1397,emilymendoza@paypal-alert.com,Project Update,1,1,2,2,233,0,emilymendoza paypal alert com,project update,paypal-alert.com,2
1398,bradley53@gmail.com,Suspicious Login Attempt,1,1,10,4,42,1,bradley53 gmail com,suspicious login attempt,gmail.com,3
1399,justin57@gmail.com,Meeting Reminder,0,0,5,2,269,0,justin57 gmail com,meeting reminder,gmail.com,2
1400,james84@paypal-alert.com,Claim Your Reward Now,0,0,7,9,22,1,james84 paypal alert com,claim your reward now,paypal-alert.com,4
1401,ryan17@gmail.com,Bank Account Locked,0,0,10,5,61,1,ryan17 gmail com,bank account locked,gmail.com,3
1402,cindyevans@bankverify.net,Your Password Will Expire,1,0,8,3,111,1,cindyevans bankverify net,your password will expire,bankverify.net,4
1403,markfarmer@bankverify.net,Meeting Reminder,0,1,3,0,176,0,markfarmer bankverify net,meeting reminder,bankverify.net,2
1404,simpsoncynthia@company-secure.com,Suspicious Login Attempt,1,1,10,8,54,1,simpsoncynthia company secure com,suspicious login attempt,company-secure.com,3
1405,ashley51@bankverify.net,Weekly Newsletter,1,0,3,2,272,0,ashley51 bankverify net,weekly newsletter,bankverify.net,2
1406,matthewadams@bankverify.net,Meeting Reminder,0,0,5,1,270,0,matthewadams bankverify net,meeting reminder,bankverify.net,2
1407,rachel56@bankverify.net,Your Password Will Expire,0,1,8,6,47,1,rachel56 bankverify net,your password will expire,bankverify.net,4
1408,stephanie15@paypal-alert.com,Claim Your Reward Now,1,1,8,5,83,1,stephanie15 paypal alert com,claim your reward now,paypal-alert.com,4
1409,jackmccarthy@company-secure.com,Meeting Reminder,1,1,3,1,259,0,jackmccarthy company secure com,meeting reminder,company-secure.com,2
1410,kimberlypeterson@outlook.com,Invoice Attached,1,0,3,1,122,0,kimberlypeterson outlook com,invoice attached,outlook.com,2
1411,milesdakota@outlook.com,Urgent Account Verification,1,0,10,9,53,1,milesdakota outlook com,urgent account verification,outlook.com,3
1412,rachel71@paypal-alert.com,Your Password Will Expire,1,1,9,10,59,1,rachel71 paypal alert com,your password will expire,paypal-alert.com,4
1413,hjennings@gmail.com,Invoice Attached,0,1,5,0,293,0,hjennings gmail com,invoice attached,gmail.com,2
1414,smithmariah@gmail.com,Meeting Reminder,0,0,4,1,243,0,smithmariah gmail com,meeting reminder,gmail.com,2
1415,warrennathan@paypal-alert.com,Bank Account Locked,1,0,9,6,75,1,warrennathan paypal alert com,bank account locked,paypal-alert.com,3
1416,fgibson@bankverify.net,Meeting Reminder,0,0,4,0,192,0,fgibson bankverify net,meeting reminder,bankverify.net,2
1417,summerseileen@outlook.com,Claim Your Reward Now,1,0,10,3,106,1,summerseileen outlook com,claim your reward now,outlook.com,4
1418,rodriguezbrian@bankverify.net,Suspicious Login Attempt,1,1,9,3,92,1,rodriguezbrian bankverify net,suspicious login attempt,bankverify.net,3
1419,ericahall@outlook.com,Meeting Reminder,0,1,2,2,200,0,ericahall outlook com,meeting reminder,outlook.com,2
1420,timothyyoung@bankverify.net,Bank Account Locked,0,1,10,4,100,1,timothyyoung bankverify net,bank account locked,bankverify.net,3
1421,danielcoleman@gmail.com,Invoice Attached,0,1,2,2,161,0,danielcoleman gmail com,invoice attached,gmail.com,2
1422,owensbrittany@paypal-alert.com,Interview Schedule,1,0,5,1,151,0,owensbrittany paypal alert com,interview schedule,paypal-alert.com,2
1423,evan42@paypal-alert.com,Claim Your Reward Now,1,0,10,7,77,1,evan42 paypal alert com,claim your reward now,paypal-alert.com,4
1424,stephenthomas@gmail.com,Urgent Account Verification,1,1,7,9,22,1,stephenthomas gmail com,urgent account verification,gmail.com,3
1425,ldavis@company-secure.com,Urgent Account Verification,1,1,10,4,22,1,ldavis company secure com,urgent account verification,company-secure.com,3
1426,suttonstephen@company-secure.com,Suspicious Login Attempt,1,1,10,10,119,1,suttonstephen company secure com,suspicious login attempt,company-secure.com,3
1427,gibbstina@paypal-alert.com,Suspicious Login Attempt,1,1,9,4,36,1,gibbstina paypal alert com,suspicious login attempt,paypal-alert.com,3
1428,mooreanthony@company-secure.com,Urgent Account Verification,1,1,10,8,88,1,mooreanthony company secure com,urgent account verification,company-secure.com,3
1429,briancarter@gmail.com,Project Update,1,1,3,1,156,0,briancarter gmail com,project update,gmail.com,2
1430,natalie15@company-secure.com,Bank Account Locked,1,0,8,9,64,1,natalie15 company secure com,bank account locked,company-secure.com,3
1431,leebrenda@company-secure.com,Suspicious Login Attempt,0,0,8,10,101,1,leebrenda company secure com,suspicious login attempt,company-secure.com,3
1432,donaldbarrett@bankverify.net,Claim Your Reward Now,0,1,9,4,87,1,donaldbarrett bankverify net,claim your reward now,bankverify.net,4
1433,william09@gmail.com,Your Password Will Expire,1,1,9,10,31,1,william09 gmail com,your password will expire,gmail.com,4
1434,cannonkaren@outlook.com,Urgent Account Verification,0,0,7,3,78,1,cannonkaren outlook com,urgent account verification,outlook.com,3
1435,patrick13@gmail.com,Interview Schedule,1,1,5,1,148,0,patrick13 gmail com,interview schedule,gmail.com,2
1436,jessicaburgess@outlook.com,Invoice Attached,0,1,2,0,133,0,jessicaburgess outlook com,invoice attached,outlook.com,2
1437,tmendoza@paypal-alert.com,Your Password Will Expire,1,0,10,7,50,1,tmendoza paypal alert com,your password will expire,paypal-alert.com,4
1438,charlesrojas@outlook.com,Claim Your Reward Now,0,1,9,3,71,1,charlesrojas outlook com,claim your reward now,outlook.com,4
1439,andreanguyen@company-secure.com,Suspicious Login Attempt,1,1,10,9,77,1,andreanguyen company secure com,suspicious login attempt,company-secure.com,3
1440,vmorales@paypal-alert.com,Your Password Will Expire,1,1,7,4,46,1,vmorales paypal alert com,your password will expire,paypal-alert.com,4
1441,amandagonzalez@paypal-alert.com,Urgent Account Verification,1,0,10,8,46,1,amandagonzalez paypal alert com,urgent account verification,paypal-alert.com,3
1442,qmurphy@gmail.com,Weekly Newsletter,1,1,4,2,296,0,qmurphy gmail com,weekly newsletter,gmail.com,2
1443,troyking@gmail.com,Your Password Will Expire,1,1,10,7,79,1,troyking gmail com,your password will expire,gmail.com,4
1444,danielwalker@paypal-alert.com,Your Password Will Expire,1,0,9,3,104,1,danielwalker paypal alert com,your password will expire,paypal-alert.com,4
1445,kjackson@company-secure.com,Project Update,0,0,1,2,281,0,kjackson company secure com,project update,company-secure.com,2
1446,ericajohnson@bankverify.net,Meeting Reminder,1,0,1,2,282,0,ericajohnson bankverify net,meeting reminder,bankverify.net,2
1447,lauren50@bankverify.net,Interview Schedule,0,1,4,0,183,0,lauren50 bankverify net,interview schedule,bankverify.net,2
1448,murphymark@outlook.com,Bank Account Locked,0,1,8,3,56,1,murphymark outlook com,bank account locked,outlook.com,3
1449,davidstone@company-secure.com,Project Update,1,1,2,1,110,0,davidstone company secure com,project update,company-secure.com,2
1450,ronaldsmith@bankverify.net,Meeting Reminder,1,0,3,1,259,0,ronaldsmith bankverify net,meeting reminder,bankverify.net,2
1451,molly71@gmail.com,Interview Schedule,1,1,3,1,149,0,molly71 gmail com,interview schedule,gmail.com,2
1452,odeleon@outlook.com,Invoice Attached,1,0,2,1,261,0,odeleon outlook com,invoice attached,outlook.com,2
1453,christine62@bankverify.net,Suspicious Login Attempt,1,0,7,10,40,1,christine62 bankverify net,suspicious login attempt,bankverify.net,3
1454,matthew80@gmail.com,Your Password Will Expire,0,0,10,4,117,1,matthew80 gmail com,your password will expire,gmail.com,4
1455,tburns@company-secure.com,Interview Schedule,1,0,4,1,254,0,tburns company secure com,interview schedule,company-secure.com,2
1456,roycassandra@company-secure.com,Interview Schedule,1,1,4,0,165,0,roycassandra company secure com,interview schedule,company-secure.com,2
1457,bakerlinda@paypal-alert.com,Meeting Reminder,0,0,4,2,201,0,bakerlinda paypal alert com,meeting reminder,paypal-alert.com,2
1458,rachel36@bankverify.net,Project Update,1,1,4,1,180,0,rachel36 bankverify net,project update,bankverify.net,2
1459,kcurtis@company-secure.com,Bank Account Locked,1,0,9,9,45,1,kcurtis company secure com,bank account locked,company-secure.com,3
1460,sarah53@paypal-alert.com,Your Password Will Expire,1,0,7,8,104,1,sarah53 paypal alert com,your password will expire,paypal-alert.com,4
1461,bowensarah@outlook.com,Suspicious Login Attempt,1,1,8,7,116,1,bowensarah outlook com,suspicious login attempt,outlook.com,3
1462,heather96@gmail.com,Meeting Reminder,1,1,4,2,133,0,heather96 gmail com,meeting reminder,gmail.com,2
1463,stoutmatthew@paypal-alert.com,Project Update,1,1,5,2,96,0,stoutmatthew paypal alert com,project update,paypal-alert.com,2
1464,carly03@outlook.com,Suspicious Login Attempt,0,0,7,3,105,1,carly03 outlook com,suspicious login attempt,outlook.com,3
1465,henry19@gmail.com,Your Password Will Expire,1,0,8,4,22,1,henry19 gmail com,your password will expire,gmail.com,4
1466,brooksaustin@company-secure.com,Invoice Attached,1,0,4,1,190,0,brooksaustin company secure com,invoice attached,company-secure.com,2
1467,sbryant@company-secure.com,Meeting Reminder,1,0,5,1,296,0,sbryant company secure com,meeting reminder,company-secure.com,2
1468,shannonvega@gmail.com,Invoice Attached,0,0,4,1,250,0,shannonvega gmail com,invoice attached,gmail.com,2
1469,katiemcgrath@paypal-alert.com,Urgent Account Verification,1,0,10,10,69,1,katiemcgrath paypal alert com,urgent account verification,paypal-alert.com,3
1470,erikahall@outlook.com,Urgent Account Verification,1,0,10,9,21,1,erikahall outlook com,urgent account verification,outlook.com,3
1471,jenniferharris@company-secure.com,Bank Account Locked,1,0,7,3,119,1,jenniferharris company secure com,bank account locked,company-secure.com,3
1472,thomashiggins@paypal-alert.com,Weekly Newsletter,0,0,4,1,188,0,thomashiggins paypal alert com,weekly newsletter,paypal-alert.com,2
1473,victoria53@paypal-alert.com,Suspicious Login Attempt,1,1,9,4,118,1,victoria53 paypal alert com,suspicious login attempt,paypal-alert.com,3
1474,ericwaters@company-secure.com,Bank Account Locked,1,1,9,6,116,1,ericwaters company secure com,bank account locked,company-secure.com,3
1475,shill@outlook.com,Bank Account Locked,0,0,9,6,42,1,shill outlook com,bank account locked,outlook.com,3
1476,davidreynolds@bankverify.net,Project Update,1,1,2,2,115,0,davidreynolds bankverify net,project update,bankverify.net,2
1477,pwashington@company-secure.com,Interview Schedule,1,0,1,0,117,0,pwashington company secure com,interview schedule,company-secure.com,2
1478,triddle@outlook.com,Meeting Reminder,0,1,5,2,288,0,triddle outlook com,meeting reminder,outlook.com,2
1479,miguelduncan@paypal-alert.com,Your Password Will Expire,1,1,7,6,83,1,miguelduncan paypal alert com,your password will expire,paypal-alert.com,4
1480,kathrynsmith@bankverify.net,Invoice Attached,0,1,4,0,185,0,kathrynsmith bankverify net,invoice attached,bankverify.net,2
1481,espinozapaula@gmail.com,Weekly Newsletter,0,0,3,0,176,0,espinozapaula gmail com,weekly newsletter,gmail.com,2
1482,wilsonrobert@gmail.com,Urgent Account Verification,1,0,7,7,111,1,wilsonrobert gmail com,urgent account verification,gmail.com,3
1483,harrisonalexis@company-secure.com,Claim Your Reward Now,1,1,9,9,78,1,harrisonalexis company secure com,claim your reward now,company-secure.com,4
1484,frich@paypal-alert.com,Weekly Newsletter,0,0,3,1,240,0,frich paypal alert com,weekly newsletter,paypal-alert.com,2
1485,katrinawebb@paypal-alert.com,Interview Schedule,1,0,2,1,216,0,katrinawebb paypal alert com,interview schedule,paypal-alert.com,2
1486,jriggs@gmail.com,Meeting Reminder,0,1,2,0,192,0,jriggs gmail com,meeting reminder,gmail.com,2
1487,angela75@bankverify.net,Bank Account Locked,1,1,8,8,53,1,angela75 bankverify net,bank account locked,bankverify.net,3
1488,hlopez@gmail.com,Weekly Newsletter,0,0,4,1,203,0,hlopez gmail com,weekly newsletter,gmail.com,2
